filename,width,height,class,xmin,ymin,xmax,ymax
late_blight_tomato_leaf4x1200_jpg.rf.360607d41a17fc58dbfa3780ee807c8d.jpg,640,640,Tomato leaf bacterial spot,428,123,547,303
late_blight_tomato_leaf4x1200_jpg.rf.360607d41a17fc58dbfa3780ee807c8d.jpg,640,640,Tomato leaf mosaic virus,309,94,449,272
late_blight_tomato_leaf4x1200_jpg.rf.360607d41a17fc58dbfa3780ee807c8d.jpg,640,640,Tomato leaf bacterial spot,170,24,259,127
late_blight_tomato_leaf4x1200_jpg.rf.360607d41a17fc58dbfa3780ee807c8d.jpg,640,640,Tomato leaf bacterial spot,213,0,393,145
Sept9-300x225_jpg.rf.e83ac242354b6658fdd48091b949441d.jpg,640,640,Tomato Septoria leaf spot,90,38,576,551
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,0,431,74,508
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,236,432,347,496
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,350,434,507,512
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,199,336,290,384
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,346,314,405,381
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,437,258,546,353
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,265,185,372,256
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,508,175,582,262
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,453,166,513,237
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,273,115,449,195
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,401,99,464,173
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,139,48,272,132
8227475116_0d40e8f21c_b_jpg.rf.1f100082833557a2add3501179127b18.jpg,640,640,Tomato leaf,285,478,409,612
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,268,6,395,132
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,305,460,359,592
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,3,414,137,585
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,46,263,142,425
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,140,43,249,206
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,399,85,610,239
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,420,66,486,126
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,502,466,613,549
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,374,400,495,528
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,303,297,362,455
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,171,274,248,451
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,109,114,206,291
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,160,166,365,314
tomato-mosaic-virus-disease-on-260nw-559799638_jpg.rf.5ad8111d4b634142e055ab760ddb35c7.jpg,640,640,Tomato leaf,365,277,537,425
image018_jpg.rf.15fdf2547e98712067abd6b3a9fadb1d.jpg,640,640,Tomato leaf,128,256,302,544
image018_jpg.rf.15fdf2547e98712067abd6b3a9fadb1d.jpg,640,640,Tomato leaf,333,320,544,583
image018_jpg.rf.15fdf2547e98712067abd6b3a9fadb1d.jpg,640,640,Tomato leaf,288,218,442,422
image018_jpg.rf.15fdf2547e98712067abd6b3a9fadb1d.jpg,640,640,Tomato leaf,268,180,467,283
tomato-mosaic-virus-disease-on-260nw-625499780_jpg.rf.1aa49dc25de273e2b4c6014febe683da.jpg,640,640,Tomato leaf,469,240,614,429
tomato-mosaic-virus-disease-on-260nw-625499780_jpg.rf.1aa49dc25de273e2b4c6014febe683da.jpg,640,640,Tomato leaf,396,288,493,499
tomato-mosaic-virus-disease-on-260nw-625499780_jpg.rf.1aa49dc25de273e2b4c6014febe683da.jpg,640,640,Tomato leaf,232,274,374,498
tomato-mosaic-virus-disease-on-260nw-625499780_jpg.rf.1aa49dc25de273e2b4c6014febe683da.jpg,640,640,Tomato leaf,28,188,289,385
tomato-mosaic-virus-disease-on-260nw-625499780_jpg.rf.1aa49dc25de273e2b4c6014febe683da.jpg,640,640,Tomato leaf,226,66,380,265
fungus-univ-of-minnesoeta_jpg.rf.e3d7f46ed28d388249a46046a511dd11.jpg,640,640,Tomato mold leaf,74,6,340,172
fungus-univ-of-minnesoeta_jpg.rf.e3d7f46ed28d388249a46046a511dd11.jpg,640,640,Tomato mold leaf,97,394,301,541
fungus-univ-of-minnesoeta_jpg.rf.e3d7f46ed28d388249a46046a511dd11.jpg,640,640,Tomato mold leaf,386,221,619,537
fungus-univ-of-minnesoeta_jpg.rf.e3d7f46ed28d388249a46046a511dd11.jpg,640,640,Tomato mold leaf,103,171,519,451
IMG_5808_jpg.rf.c6873d60a17995136b1a561652881471.jpg,640,640,Tomato leaf yellow virus,222,22,562,545
late_blight_tomato_leaf4x1200_jpg.rf.3b879976c45f7fbf7e86855adf408874.jpg,640,640,Tomato leaf late blight,6,168,85,297
late_blight_tomato_leaf4x1200_jpg.rf.3b879976c45f7fbf7e86855adf408874.jpg,640,640,Tomato leaf late blight,448,488,517,577
late_blight_tomato_leaf4x1200_jpg.rf.3b879976c45f7fbf7e86855adf408874.jpg,640,640,Tomato leaf late blight,145,385,223,549
late_blight_tomato_leaf4x1200_jpg.rf.3b879976c45f7fbf7e86855adf408874.jpg,640,640,Tomato leaf late blight,157,106,234,274
late_blight_tomato_leaf4x1200_jpg.rf.3b879976c45f7fbf7e86855adf408874.jpg,640,640,Tomato leaf late blight,179,162,282,365
late_blight_tomato_leaf4x1200_jpg.rf.3b879976c45f7fbf7e86855adf408874.jpg,640,640,Tomato leaf late blight,377,95,466,143
late_blight_tomato_leaf4x1200_jpg.rf.3b879976c45f7fbf7e86855adf408874.jpg,640,640,Tomato leaf late blight,443,320,545,429
late_blight_tomato_leaf4x1200_jpg.rf.3b879976c45f7fbf7e86855adf408874.jpg,640,640,Tomato leaf late blight,353,346,516,512
late_blight_tomato_leaf4x1200_jpg.rf.3b879976c45f7fbf7e86855adf408874.jpg,640,640,Tomato leaf late blight,323,503,477,625
late_blight_tomato_leaf4x1200_jpg.rf.3b879976c45f7fbf7e86855adf408874.jpg,640,640,Tomato leaf yellow virus,235,359,351,503
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,210,528,262,547
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,402,514,453,541
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,92,502,143,547
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,47,508,87,532
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,399,496,450,513
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,214,482,245,504
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,400,459,442,493
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,435,443,481,480
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,34,457,65,491
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,377,444,425,467
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,232,440,270,463
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,138,435,194,456
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,313,417,345,448
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,275,414,306,440
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,345,412,390,432
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,322,395,361,418
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,455,389,499,409
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,132,387,176,427
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,387,376,415,407
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,356,363,389,389
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,157,371,214,392
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,56,361,119,398
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,236,353,276,381
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,278,345,333,370
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,211,336,265,359
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,262,328,333,348
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,433,312,513,349
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,349,317,420,345
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,70,325,132,350
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,522,277,553,326
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,392,271,466,305
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,295,281,343,301
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,60,283,109,311
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,239,273,299,293
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,370,257,438,288
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,45,255,122,283
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,242,575,270,612
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,412,564,453,598
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,48,577,85,601
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,89,570,149,601
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,290,562,324,590
28619919393_7ef44acccc_b_jpg.rf.a0cd10ad61cc7ab39b0e364901260aba.jpg,640,640,Tomato leaf,437,529,478,556
Tomato-Mosaic-1wdr2jx-300x225_jpg.rf.251c4d280c435d7b6600070354af15db.jpg,640,640,Tomato leaf,10,18,636,631
100_46341_jpg.rf.abd4d8aa7a22e0fe1bc447e26b5b5a3c.jpg,640,640,Tomato Early blight leaf,261,96,455,450
Septoria_Leaf_Spot_jpg.rf.338ef75f712d96c6b2a7d5b86f465a4d.jpg,640,640,Tomato Septoria leaf spot,338,343,637,565
Septoria_Leaf_Spot_jpg.rf.338ef75f712d96c6b2a7d5b86f465a4d.jpg,640,640,Tomato Septoria leaf spot,16,326,296,585
Septoria_Leaf_Spot_jpg.rf.338ef75f712d96c6b2a7d5b86f465a4d.jpg,640,640,Tomato Septoria leaf spot,185,14,443,392
50-20Leafmold-20Top_jpg.rf.184f67fdada3df58180b3295f7650911.jpg,640,640,Tomato mold leaf,82,79,565,496
Septoria-leaf-spot-on-tomato-FOR-WEB_jpg.rf.d65eab1a1dc09c58b2c33295ef6de068.jpg,640,640,Tomato Septoria leaf spot,323,0,514,272
Septoria-leaf-spot-on-tomato-FOR-WEB_jpg.rf.d65eab1a1dc09c58b2c33295ef6de068.jpg,640,640,Tomato Septoria leaf spot,81,233,398,582
Septoria-leaf-spot-on-tomato-FOR-WEB_jpg.rf.d65eab1a1dc09c58b2c33295ef6de068.jpg,640,640,Tomato Septoria leaf spot,373,280,489,552
grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN_jpg.rf.014dd086e8d45484f9e4be44d73b59c8.jpg,640,640,Tomato leaf mosaic virus,206,250,532,548
late_blight1_jpg.rf.87a9762afa5da1788d07380582883d79.jpg,640,640,Tomato leaf yellow virus,9,37,589,617
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,208,528,259,545
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,399,516,450,542
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,89,499,140,544
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,44,503,84,528
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,396,498,447,513
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,212,480,241,502
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,397,460,438,494
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,433,444,479,481
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,31,452,62,486
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,374,445,421,467
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,230,440,267,462
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,136,433,192,453
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,311,418,344,449
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,274,413,303,439
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,344,413,388,433
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,322,395,359,418
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,453,393,498,412
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,130,384,175,424
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,385,378,413,407
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,355,363,388,389
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,157,368,212,390
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,55,358,118,393
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,236,352,276,379
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,277,345,332,370
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,211,335,264,357
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,263,328,332,347
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,433,316,513,350
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,350,319,419,346
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,70,322,130,347
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,522,281,553,328
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,392,273,466,307
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,296,281,342,301
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,61,280,108,306
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,240,271,300,291
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,371,259,437,290
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,46,252,122,278
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,238,574,265,609
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,407,566,448,600
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,44,572,79,597
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,85,568,144,597
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,286,562,320,590
28619919393_7ef44acccc_b_jpg.rf.535d6213249e74e006f86f9b59ef9c8a.jpg,640,640,Tomato leaf,434,530,474,558
LateBlt09_05_jpg.rf.bdced72915ba3a2b2f22f5fbdb2b37b4.jpg,640,640,Tomato leaf yellow virus,199,1,326,224
LateBlt09_05_jpg.rf.bdced72915ba3a2b2f22f5fbdb2b37b4.jpg,640,640,Tomato leaf yellow virus,166,110,269,436
LateBlt09_05_jpg.rf.bdced72915ba3a2b2f22f5fbdb2b37b4.jpg,640,640,Tomato leaf yellow virus,301,300,627,595
early_blight1_jpg.rf.6fe4def2bf22f983d12f2d5a90668cd8.jpg,640,640,Tomato Early blight leaf,178,64,595,595
IMG_1526_jpg.rf.851da4cedd1506977ca8058594bcc07e.jpg,640,640,Tomato leaf yellow virus,143,56,546,593
20140818-tomato-sauce-vicky-wasik-1_jpg.rf.711fd3c9dc584833301bc9e83f767144.jpg,640,640,Tomato leaf bacterial spot,312,131,536,267
20140818-tomato-sauce-vicky-wasik-1_jpg.rf.711fd3c9dc584833301bc9e83f767144.jpg,640,640,Tomato leaf bacterial spot,19,265,156,480
20140818-tomato-sauce-vicky-wasik-1_jpg.rf.711fd3c9dc584833301bc9e83f767144.jpg,640,640,Tomato leaf bacterial spot,361,278,568,585
late_blight_tomato_leaf5x12001_jpg.rf.b851fca626af78be8d9204718596f72a.jpg,640,640,Tomato leaf yellow virus,9,5,605,631
IMG_2436w_jpg.rf.1c18d0fd32da7d093412cef42d998aec.jpg,640,640,Tomato Early blight leaf,142,180,546,611
tomato-mosaic-virus-1_jpg.rf.0ca45b971d0764d7a6acb2e9cc30a005.jpg,640,640,Tomato leaf,17,419,320,630
tomato-mosaic-virus-1_jpg.rf.0ca45b971d0764d7a6acb2e9cc30a005.jpg,640,640,Tomato leaf,462,553,589,639
tomato-mosaic-virus-1_jpg.rf.0ca45b971d0764d7a6acb2e9cc30a005.jpg,640,640,Tomato leaf,305,521,442,634
tomato-mosaic-virus-1_jpg.rf.0ca45b971d0764d7a6acb2e9cc30a005.jpg,640,640,Tomato leaf,479,455,623,537
tomato-mosaic-virus-1_jpg.rf.0ca45b971d0764d7a6acb2e9cc30a005.jpg,640,640,Tomato leaf,497,329,603,428
tomato-mosaic-virus-1_jpg.rf.0ca45b971d0764d7a6acb2e9cc30a005.jpg,640,640,Tomato leaf,280,347,431,496
tomato-mosaic-virus-1_jpg.rf.0ca45b971d0764d7a6acb2e9cc30a005.jpg,640,640,Tomato leaf,199,263,462,437
tomato-mosaic-virus-1_jpg.rf.0ca45b971d0764d7a6acb2e9cc30a005.jpg,640,640,Tomato leaf,112,168,365,262
tomato-mosaic-virus-1_jpg.rf.0ca45b971d0764d7a6acb2e9cc30a005.jpg,640,640,Tomato leaf,277,6,432,177
5315825271570432-600x272-jpeg_jpg.rf.bf012c25230925266119550c2e04d69c.jpg,640,640,Tomato Septoria leaf spot,267,427,451,639
5315825271570432-600x272-jpeg_jpg.rf.bf012c25230925266119550c2e04d69c.jpg,640,640,Tomato Septoria leaf spot,428,387,626,639
5315825271570432-600x272-jpeg_jpg.rf.bf012c25230925266119550c2e04d69c.jpg,640,640,Tomato Septoria leaf spot,71,0,380,638
5315825271570432-600x272-jpeg_jpg.rf.bf012c25230925266119550c2e04d69c.jpg,640,640,Tomato Septoria leaf spot,422,18,624,398
6-1-09-019_jpg.rf.affda54f333bc7f4570b1f5f1b51b189.jpg,640,640,Tomato Septoria leaf spot,474,6,563,211
6-1-09-019_jpg.rf.affda54f333bc7f4570b1f5f1b51b189.jpg,640,640,Tomato Septoria leaf spot,378,13,473,179
6-1-09-019_jpg.rf.affda54f333bc7f4570b1f5f1b51b189.jpg,640,640,Tomato Septoria leaf spot,365,269,539,455
6-1-09-019_jpg.rf.affda54f333bc7f4570b1f5f1b51b189.jpg,640,640,Tomato Septoria leaf spot,172,262,308,455
6-1-09-019_jpg.rf.affda54f333bc7f4570b1f5f1b51b189.jpg,640,640,Tomato Septoria leaf spot,90,243,185,557
Early_Blight_of_Tomato177_jpg.rf.345f118a690210980465d65ee92e9839.jpg,640,640,Tomato Early blight leaf,0,0,638,632
IMG_2687_JPG_jpg.rf.2d40ba174146b398460e4f478d9a67a0.jpg,640,640,Tomato leaf bacterial spot,320,491,405,598
IMG_2687_JPG_jpg.rf.2d40ba174146b398460e4f478d9a67a0.jpg,640,640,Tomato leaf bacterial spot,48,94,152,298
IMG_2687_JPG_jpg.rf.2d40ba174146b398460e4f478d9a67a0.jpg,640,640,Tomato leaf bacterial spot,429,79,568,443
IMG_2687_JPG_jpg.rf.2d40ba174146b398460e4f478d9a67a0.jpg,640,640,Tomato leaf bacterial spot,254,152,437,457
tomato-leaf-26180166_jpg.rf.e2f4403da79a3daecdf8d02aedcff8c3.jpg,640,640,Tomato leaf late blight,360,337,598,558
tomato-leaf-26180166_jpg.rf.e2f4403da79a3daecdf8d02aedcff8c3.jpg,640,640,Tomato leaf late blight,297,212,429,386
tomato-leaf-26180166_jpg.rf.e2f4403da79a3daecdf8d02aedcff8c3.jpg,640,640,Tomato leaf late blight,203,371,348,577
tomato-leaf-26180166_jpg.rf.e2f4403da79a3daecdf8d02aedcff8c3.jpg,640,640,Tomato leaf late blight,166,57,326,265
tomato-leaf-26180166_jpg.rf.e2f4403da79a3daecdf8d02aedcff8c3.jpg,640,640,Tomato leaf late blight,66,265,197,452
tomato-leaf-26180166_jpg.rf.e2f4403da79a3daecdf8d02aedcff8c3.jpg,640,640,Tomato leaf late blight,114,45,206,145
tomato-leaf-26180166_jpg.rf.e2f4403da79a3daecdf8d02aedcff8c3.jpg,640,640,Tomato leaf late blight,28,142,103,263
black-20leaf-20mold-20-283-29-JPG-itok-u5TDHCSM_jpg.rf.87960acfb232995dcb351f351310c383.jpg,640,640,Tomato mold leaf,0,26,618,629
septoria2_600px_jpg.rf.f52ef4a723ac31e828393248c671fd13.jpg,640,640,Tomato Septoria leaf spot,281,381,425,637
septoria2_600px_jpg.rf.f52ef4a723ac31e828393248c671fd13.jpg,640,640,Tomato Septoria leaf spot,537,375,637,639
septoria2_600px_jpg.rf.f52ef4a723ac31e828393248c671fd13.jpg,640,640,Tomato Septoria leaf spot,30,238,373,570
septoria2_600px_jpg.rf.f52ef4a723ac31e828393248c671fd13.jpg,640,640,Tomato Septoria leaf spot,477,154,591,312
septoria2_600px_jpg.rf.f52ef4a723ac31e828393248c671fd13.jpg,640,640,Tomato Septoria leaf spot,266,0,519,342
septoria2_600px_jpg.rf.f52ef4a723ac31e828393248c671fd13.jpg,640,640,Tomato Septoria leaf spot,538,14,639,228
late-blight-TomC2-10_jpg.rf.25cb9e84a8ef7d38331de8a4cd530fe4.jpg,640,640,Tomato leaf yellow virus,57,186,429,519
blight_787x_jpg.rf.8cb9297475a121d6c7b16b3c3f0e4658.jpg,640,640,Tomato Early blight leaf,215,0,418,495
